,tweet,name
1562,Facebook's Zuckerberg Earns Likes for Washington Performance https://t.co/ADmy81L7va,Miles S. Nadal
1563,https://t.co/Ufp0lmx4an,Miles S. Nadal
1564,"RT @DavidKeyesPMO: There is no moral equivalence whatsoever between Hamas, a genocidal terrorist organization, and Israel, a liberal democr…",Miles S. Nadal
1565,RT @BrendanCalder: Proud to know three of the more hardy folks here. Congrats. https://t.co/eCQjPSTCf3,Miles S. Nadal
1566,Even Tiger Woods Can’t Save Golf All by Himself https://t.co/pXwBOG2vpJ,Miles S. Nadal
1567,"Millennials behind surge in home buying intentions (with a little help from family): poll, via @FinancialPost https://t.co/EjIeWmzfk7",Miles S. Nadal
1568,RT @scarfonephoto: It's still special to walk into Barnes &amp; Noble and see our @autostradaforum Magazine on the shelves with all the great p…,Miles S. Nadal
1569,Blackstone Raises $7 Billion for Rescue-Lending Fund https://t.co/VkfmxbIeHy,Miles S. Nadal
1570,Facebook’s Sandberg Says ‘a Few’ Advertisers Paused Spending https://t.co/YDLVImVTcb,Miles S. Nadal
1571,https://t.co/8T2CHY919C,Miles S. Nadal
1572,https://t.co/tSjZJGFyHV,Miles S. Nadal
1573,"RT @HarvardBiz: Is anyone in your company responsible for data quality?
https://t.co/cTwFf4JTjK @thedatadoc1",Miles S. Nadal
1574,"RT @Sports_Greats: I can accept failure, everyone fails at something. But I can't accept not trying. -Michael Jordan",Miles S. Nadal
1575,"RT @Graeme_McDowell: Not being exempt for @TheMasters, I think today is when it hits me the hardest. I miss the prep, the build up and the…",Miles S. Nadal
1576,"RT @jacknicklaus: Where, Tom Rinaldi, does this moment rank for me among @TheMasters memories? No. 1 ?? What does it mean? Everything. And…",Miles S. Nadal
1577,https://t.co/Af4QCw8tfK,Miles S. Nadal
1578,RT @Sports_Greats: My motto was always to keep swinging… In a slump... the only thing to do was keep swinging. -Hank Aaron,Miles S. Nadal
1579,"RT @HarvardBiz: Failure is not the same as weakness
https://t.co/RHJFJdLXCy",Miles S. Nadal
1580,RT @HarvardBiz: The Two Traits of the Best Problem-Solving Teams https://t.co/t6ATQxVQUf,Miles S. Nadal
1581,"RT @EchelonWealth: @EchelonWealth grows its Trading team again, welcoming #SteveBurns, MD &amp; Electronic Trader today. #finserv #equitycapita…",Miles S. Nadal
1582,"RT @HarvardBiz: If Your Data Is Bad, Your Machine Learning Tools Are Useless https://t.co/n2Wkp5wiS3",Miles S. Nadal
1583,RT @EchelonWealth: It’s right in our name; we want you to be our partner. #HiringAdvisors #BecomeanOwner #EmpowerOurPossible #finserv #weal…,Miles S. Nadal
1584,RT @chestnutpark: Check out last week's @ChristiesHomes' affiliate listing spotlight! A beautiful peninsula to retreat to! https://t.co/1kY…,Miles S. Nadal
1585,"“At times you have to dig deep. When you want something bad enough, then you have to go right down to the bottom an… https://t.co/tjJroPgvJ8",Miles S. Nadal
1586,RT @TomHartleyjnr: Well done my boy! @ianjamespoulter  you’re a legend! @ Albany Golf Club https://t.co/NNYXUhs6bX,Miles S. Nadal
1587,Incredible accomplishment  https://t.co/TF49O3IcIW,Miles S. Nadal
1588,Incredible victory at Houston open golf championship @ianjamespoulter https://t.co/CRvpRPz8TW,Miles S. Nadal
1589,Incredible three set victory to win the Miami open.John Isner https://t.co/qqESNkdQP0,Miles S. Nadal
1590,My husband and I have joined the snowbird generation https://t.co/X0RshAgd8j,Miles S. Nadal
1591,"RT @Sports_Greats: Always make a total effort, even when the odds are against you. -Arnold Palmer",Miles S. Nadal
1592,"RT @Sports_Greats: The highest compliment that you can pay me is to say that I work hard every day, that I never dog it. -Wayne Gretzky",Miles S. Nadal
1593,RT @jacknicklaus: Great comeback for friends @bryanbros/@bryanbrothers to win 115th @ATPWorldTour title at @MiamiOpen! Down set to Andrey R…,Miles S. Nadal
1594,"RT @HarvardBiz: It doesn't take long before our confidence outpaces our competence
https://t.co/neXa57BMz0",Miles S. Nadal
1595,RT @JeffGordonWeb: @ClintBowyer No race car driver(or person) cooler than @MarioAndretti! But don’t let the awesome meter get in the way of…,Miles S. Nadal
1596,"“You can’t outsmart common sense”
- unknown",Miles S. Nadal
1597,RT @Sports_Greats: Life is change. Growth is optional. Choose wisely. -Unknown,Miles S. Nadal
1598,https://t.co/wDY3XHvRjA,Miles S. Nadal
1599,https://t.co/KkONCDYlpk,Miles S. Nadal
1600,RT @chestnutpark: Another successful symposium! Read about the day of enlightenment we hosted for the Chestnut Park agents this week!  http…,Miles S. Nadal
1601,https://t.co/hlZ73S5dkm,Miles S. Nadal
1602,"Incredible Canadian success story, globally! https://t.co/PrAy9QcqFu",Miles S. Nadal
1603,Global mergers and acquisitions reached a record high in the first quarter https://t.co/DxF8KuFbfw,Miles S. Nadal
1604,Why Apple and Microsoft Are Healthier Than Facebook https://t.co/ZgGVWENyzJ,Miles S. Nadal
1605,"RT @BarrickGold: “One value ran more deeply with Peter than all others, and that was the value of giving. He was a human being first, a bus…",Miles S. Nadal
1606,"RT @chestnutpark: GET YOUR COPY! 
The new and improved 100-page Invest In Style Magazine has officially launched! Read the blog post below…",Miles S. Nadal
1607,RT @NickRDean: Great people + premium product + relevant and own-able brand positioning + access to consumer = winning formula for growth.…,Miles S. Nadal
1608,"RT @MountSinai: We’re proud to be partnering with @SickKidsNews  on the new Ontario Fetal Centre, Canada’s first dedicated centre to #care…",Miles S. Nadal
1609,"Bitcoin has 'no intrinsic value,' Brookfield CEO says: 'It's not for us', via @FinancialPost https://t.co/Dna0ltzkNt",Miles S. Nadal
1610,"RT @Sports_Greats: It's not the load that breaks you down, it's the way you carry it. -Lou Holtz",Miles S. Nadal
1611,"RT @Sports_Greats: Life is meant to be a challenge, because challenges are what make you grow. -Manny Pacquiao (boxer)",Miles S. Nadal
1612,"RT @HarvardBiz: ""Business is the greatest platform for change, and CEOs have an obligation to use their leadership to create that change of…",Miles S. Nadal
1613,"RT @HarvardBiz: Anticipating obstacles and deciding to pursue the goal anyway increases our commitment
https://t.co/5N7Fsr3jSA",Miles S. Nadal
1614,"RT @HarvardBiz: Here’s how SWAT teams, Wall Street traders, and doctors do it
https://t.co/QUN4014gHW",Miles S. Nadal
1615,"RT @HarvardBiz: Recruiters don’t always understand the value of military experience
https://t.co/0hqHUCowKf",Miles S. Nadal
1616,"RT @HarvardBiz: Tips to become more present every day:
https://t.co/udHcBqSNWC",Miles S. Nadal
1617,"RT @BarrickGold: It is with deep sadness that we announce the passing of Barrick’s Founder and Chairman Emeritus, Peter Munk. Munk passed a…",Miles S. Nadal
1618,"Barrick Gold founder and philanthropist Peter Munk dies at 90. Peter was one of the great entrepreneurs, philanthro… https://t.co/4zVp1B7xnn",Miles S. Nadal
1619,"Love this quote. “ good things happen to those who wait, or those who are willing to get up and get shit done “ https://t.co/j8RfnOzKHI",Miles S. Nadal
1620,"“Champions are not consistently great, they are great at being consistent.”",Miles S. Nadal
1621,"RT @espn: Who changed the game of basketball the most? 

Our list of the most influential NBA players ever: https://t.co/RDMqHyHWIm https:/…",Miles S. Nadal
1622,Crypto's Billionaire Trading King Has Suddenly Run Into Problems https://t.co/Smz1ScBUUB,Miles S. Nadal
1623,What an amazingly inspiring story! https://t.co/HZfzVKkGwf,Miles S. Nadal
1624,RT @Sports_Greats: If you only ever give 90% in training then you will only ever give 90% when it matters. -Michael Owen,Miles S. Nadal
1625,"RT @Sports_Greats: If you're bored with life, if you don't get up every morning with a burning desire to do things - you don't have enough…",Miles S. Nadal
1626,"RT @HarvardBiz: Even when we’re drowning in work, we still don’t accept help
https://t.co/lmM1KPMgQg",Miles S. Nadal
1627,RT @chestnutpark: This @ChristiesHomes' affiliate listing spotlight is the dreamy private beach house you've always wanted https://t.co/Wgl…,Miles S. Nadal
1628,Congratulations  https://t.co/wjRxmVJBI3,Miles S. Nadal
1629,"RT @Sports_Greats: True motivation comes from within. No one can hand it to you, but no one can take it away, either.",Miles S. Nadal
1630,"RT @HarvardBiz: 71% of consumers claim that loyalty incentive programs don’t make them loyal at all
https://t.co/icHfUzWKUw",Miles S. Nadal
1631,RT @ScottONeil: Thanks to the fans who stuck with us through thick and thin #staythecourse #bendbutdon’tbreak #thisstartsnow (or did we try…,Miles S. Nadal
1632,"RT @Inc: Warren Buffett says you should hire people based on these 3 traits, but only 1 truly matters https://t.co/4uGzsd7oGD",Miles S. Nadal
1633,"RT @Sports_Greats: Success is never final, failure is never fatal. It's courage that counts. -John Wooden",Miles S. Nadal
1634,RT @waldie_sandy: Did anyone see Toronto Globe &amp; Mail Today... Top Award / Sandy Waldie Muskoka 22 Nd year same… https://t.co/tw3LsDFYh4,Miles S. Nadal
1635,RT @jacknicklaus: South Florida lost a sports and business icon in Wayne Huizenga. And I lost a good friend. Barbara and I send our heartfe…,Miles S. Nadal
1636,"Great entrepreneur, wonderful American, fabulous human being https://t.co/DRHcOB37QG",Miles S. Nadal
1637,"Celebrating national puppy day, with my beautiful boy Lincoln. The angel from heaven xoxo ?????????? https://t.co/zP9Kf3kvee",Miles S. Nadal
1638,https://t.co/NeqtclXiFj,Miles S. Nadal
1639,"RT @MountSinai: Diagnosing &amp; treating colorectal #cancer requires a team effort. Our DAP navigator,endoscopists, surgeons,nurses,social wor…",Miles S. Nadal
1640,https://t.co/9DCuHqqd8R,Miles S. Nadal
1641,@scarfonephoto @autostradaforum It was our honour and privilege to invite you and your advertisers and friends to the Dare to Dream Museum.,Miles S. Nadal
1642,RT @scarfonephoto: A big thank you to @milesnadal and his amazing team for opening the doors of their spectacular museum for our @autostrad…,Miles S. Nadal
1643,"“ Real estate is a great business, it’s just a little slow for the first 
30 years” - Chaim Katzman",Miles S. Nadal
1644,RT @EchelonWealth: Here @EchelonWealth we are thankful for great #InvestmentAdvisors. Please congratulate Harrison Keenan for his 2017 #Per…,Miles S. Nadal
1645,"RT @PeerageCapital: Population growth is a driver, but so are smaller living spaces and people's simple attachment to their stuff https://t…",Miles S. Nadal
1646,https://t.co/LAe68Np07S,Miles S. Nadal
1647,Google Is Working on Its Own Blockchain-Related Technology https://t.co/YYI700mFLR,Miles S. Nadal
1648,https://t.co/BSLWHyqgiU,Miles S. Nadal
1649,https://t.co/XFOK66lGId,Miles S. Nadal
1650,@IanJamesPoulter Best of luck Ian. We are rooting for you https://t.co/4lITdlFF0A,Miles S. Nadal
1651,https://t.co/4lITdlFF0A,Miles S. Nadal
1652,Prince Alwaleed Reveals Secret Deal Struck to Exit Ritz After 83 Days https://t.co/KlrJEhaol0,Miles S. Nadal
1653,"Fabulous article, extraordinary success!Millennials shouldn’t treat their careers like lottery tickets… https://t.co/IYoyT0PcRz",Miles S. Nadal
1654,"RT @autostradaforum: Our Spring issue is available to anyone stopping by Lamborghini Uptown Toronto, a big thank you to our friends at Gran…",Miles S. Nadal
1655,RT @EchelonWealth: Thanks to #InvestmentAdvisors like @henselbernie @EchelonWealth is #innovative and #successful. #PerformanceAwards #Best…,Miles S. Nadal
1656,"RT @chestnutpark: Trend seekers and city escapers...your dream home is calling! ? 
This five-bedroom, three bathroom home is just under 4,0…",Miles S. Nadal
1657,Fun times @Graeme_McDowell . You are always a pleasure to spend time with. Thank you https://t.co/qwEcRBAJbU,Miles S. Nadal
1658,"Awesome day with my friends @RBC  , with @DJohnsonPGA at  Breakers West. Fabulous day https://t.co/MBipyWsZfr",Miles S. Nadal
1659,"ESPN 30:30 ,If you want to watch one of the most incredible, Inspiring, and motivational films, watch this and shar… https://t.co/spxZTSr4at",Miles S. Nadal
1660,https://t.co/O2lrxnuGaw,Miles S. Nadal
1661,RT @Sports_Greats: I can accept failure. Everyone fails at something. But I can't accept not trying. -Michael Jordan,Miles S. Nadal
1662,RT @Inc: Alibaba founder Jack Ma just shared his 2-step formula for success--and it's absolutely brilliant https://t.co/Jos4rO4irX,Miles S. Nadal
1663,RT @martwal02: Happy St. Patrick’s Day! https://t.co/bhHrv6Afsc,Miles S. Nadal
1664,"RT @HarvardBiz: Choose one day a week where nothing can interrupt you
https://t.co/5BmyQjLDoX",Miles S. Nadal
1665,RT @BrendanCalder: Why we start with Drucker in our MBA GettingItDone course at the Rotman School https://t.co/rBs1eG3vJY,Miles S. Nadal
1666,"RT @NicklausCo: These three look ? in green ??? 

#arnoldpalmer #jacknicklaus #garyplayer #stpatricksday #greenjacket #mastersgreen #themas…",Miles S. Nadal
1667,Incredible success story. Very motivating @JuniorBridgeman  https://t.co/OLiGSthC3Q,Miles S. Nadal
1668,"RT @HarvardBiz: Don’t just tell people their mistakes and hope for improvement
https://t.co/gzfHCjdpYc",Miles S. Nadal
1669,"Tanenbaum, ex-NBA player team up to buy Coca-Cola’s Canadian bottling business https://t.co/yroi3izTvR",Miles S. Nadal
1670,"“@Gladwell When people feel they are being really listened to, you get a profound quality of input from them”",Miles S. Nadal
1671,RT @chestnutpark: See us at the #CottageLifesShow March 22nd-25th! Get more details here: https://t.co/4FwDPQEzbw https://t.co/QYIfx3pnfc,Miles S. Nadal
1672,https://t.co/4DmxLrtzqh,Miles S. Nadal
1673,Tiger Woods Is Turning Back the Clock https://t.co/r80Tl8H4EC,Miles S. Nadal
1674,British-Canadian businessman buys 50% stake in Brookfield’s Bay Adelaide Centre https://t.co/fjR3MSl6LA,Miles S. Nadal
1675,https://t.co/HoDMHf1Yns,Miles S. Nadal
1676,"Trump Plans to Name Kudlow Top Economic Adviser, CNBC Reports https://t.co/9YKLlWh2ft",Miles S. Nadal
1677,Billionaire Alan Howard Makes a Bet on Cryptocurrencies https://t.co/K55snkmYuB,Miles S. Nadal
1678,"Thank you to Stephen Hawking for your unbelievable contribution to science and mankind.

#Abriefhistoryoftime… https://t.co/0cVlHRdi4X",Miles S. Nadal
1679,https://t.co/punyhpt4OM,Miles S. Nadal
1680,RT @Inc: How two Canadians built a $15 million influencer marketing empire @ZoeLaHenry https://t.co/kHUzsrMV8p,Miles S. Nadal
1681,Netflix is reportedly working on a news show to rival '60 Minutes' https://t.co/L1UqBQOM1Q,Miles S. Nadal
1682,Vice Media Names A+E’s Nancy Dubuc as CEO https://t.co/wS0NqlTApS,Miles S. Nadal
1683,"RT @HarvardBiz: “Most every innovation — disruptive or not — begins life as a small-scale experiment.”
https://t.co/wMJcM8KCN4",Miles S. Nadal
1684,RT @jacknicklaus: Congrats to @TigerWoods and @TheBig_Easy! Both were great competitors on @PresidentsCup teams @garyplayer and I captained…,Miles S. Nadal
1685,RT @MarioAndretti: Always a treat to spend time with @emmofittipaldi  Tonight we were attending @MotorsportsHOF Induction 2018. Great time!…,Miles S. Nadal
1686,"Luxury home sales plummet 58% in Toronto as high-end sector hit hardest in slump, via @FinancialPost https://t.co/FtX0SeMdsk",Miles S. Nadal
1687,https://t.co/D5aLouEuyo,Miles S. Nadal
1688,https://t.co/XtnkTDnItU,Miles S. Nadal
1689,https://t.co/IYtibFpXi7,Miles S. Nadal
1690,"RT @Inc: 13 years ago, Steve Jobs said 1 thing made the biggest difference in his life @jeff_haden https://t.co/2LUNKwDxkp",Miles S. Nadal
1691,https://t.co/UX3MSaZc86,Miles S. Nadal
1692,"RT @Sports_Greats: Without self-discipline, success is impossible, period. -Lou Holtz",Miles S. Nadal
1693,RT @bakerinc: LUMINA TO SHINE A FINAL SPOTLIGHT ON EMERALD CITY https://t.co/NxXJEHOdMG,Miles S. Nadal
